date,currency,rate
2010-04-21,GBP,0.869
2010-04-21,HKD,10.3814
2010-04-21,HUF,264.13
2010-04-21,JPY,124.65
2010-04-21,KRW,1481.31
2010-04-21,NOK,7.8955
2010-04-21,NZD,1.8811
2010-04-21,PLN,3.8713
2010-04-21,SEK,9.5954
2010-04-21,SGD,1.8366
2010-04-21,USD,1.3373
2010-04-21,ZAR,9.9128
2010-04-22,AUD,1.439
2010-04-22,CAD,1.3341
2010-04-22,CHF,1.4325
2010-04-22,CZK,25.365
2010-04-22,DKK,7.442
2010-04-22,GBP,0.86675
2010-04-22,HKD,10.3535
2010-04-22,HUF,264.5
2010-04-22,JPY,124.03
2010-04-22,KRW,1478.28
2010-04-22,NOK,7.8995
2010-04-22,NZD,1.8759
2010-04-22,PLN,3.8795
2010-04-22,SEK,9.6152
2010-04-22,SGD,1.8311
2010-04-22,USD,1.3339
2010-04-22,ZAR,9.971
2010-04-23,AUD,1.4464
2010-04-23,CAD,1.3337
2010-04-23,CHF,1.4355
2010-04-23,CZK,25.405
2010-04-23,DKK,7.4422
2010-04-23,GBP,0.8673
2010-04-23,HKD,10.3327
2010-04-23,HUF,264.45
2010-04-23,JPY,125.11
2010-04-23,KRW,1475.95
2010-04-23,NOK,7.8765
2010-04-23,NZD,1.8702
2010-04-23,PLN,3.8823
2010-04-23,SEK,9.591
2010-04-23,SGD,1.826
2010-04-23,USD,1.3311
2010-04-23,ZAR,9.944
2010-04-26,AUD,1.4336
2010-04-26,CAD,1.331
2010-04-26,CHF,1.4341
2010-04-26,CZK,25.43
2010-04-26,DKK,7.442
2010-04-26,GBP,0.8624
2010-04-26,HKD,10.3421
2010-04-26,HUF,263.42
2010-04-26,JPY,125.46
2010-04-26,KRW,1470.83
2010-04-26,NOK,7.8505
2010-04-26,NZD,1.8417
2010-04-26,PLN,3.8788
2010-04-26,SEK,9.568
2010-04-26,SGD,1.822
2010-04-26,USD,1.3321
2010-04-26,ZAR,9.8016
2010-04-27,AUD,1.4395
2010-04-27,CAD,1.334
2010-04-27,CHF,1.4353
2010-04-27,CZK,25.514
2010-04-27,DKK,7.4422
2010-04-27,GBP,0.86705
2010-04-27,HKD,10.3178
2010-04-27,HUF,266.75
2010-04-27,JPY,124.7
2010-04-27,KRW,1475.19
2010-04-27,NOK,7.844
2010-04-27,NZD,1.8454
2010-04-27,PLN,3.9166
2010-04-27,SEK,9.577
2010-04-27,SGD,1.8205
2010-04-27,USD,1.329
2010-04-27,ZAR,9.8276
2010-04-28,AUD,1.4343
2010-04-28,CAD,1.3402
2010-04-28,CHF,1.4341
2010-04-28,CZK,25.57
2010-04-28,DKK,7.4423
2010-04-28,GBP,0.8708
2010-04-28,HKD,10.2883
2010-04-28,HUF,269.9
2010-04-28,JPY,124.48
2010-04-28,KRW,1481.87
2010-04-28,NOK,7.875
2010-04-28,NZD,1.8475
2010-04-28,PLN,3.9315
2010-04-28,SEK,9.6258
2010-04-28,SGD,1.8198
2010-04-28,USD,1.3245
2010-04-28,ZAR,9.8907
2010-04-29,AUD,1.4272
2010-04-29,CAD,1.3292
2010-04-29,CHF,1.4348
2010-04-29,CZK,25.54
2010-04-29,DKK,7.4421
2010-04-29,GBP,0.86785
2010-04-29,HKD,10.2936
2010-04-29,HUF,268.28
2010-04-29,JPY,124.76
2010-04-29,KRW,1477.79
2010-04-29,NOK,7.843
2010-04-29,NZD,1.8339
2010-04-29,PLN,3.9153
2010-04-29,SEK,9.6267
2010-04-29,SGD,1.8145
2010-04-29,USD,1.3256
2010-04-29,ZAR,9.7596
2010-04-30,AUD,1.4292
2010-04-30,CAD,1.3379
2010-04-30,CHF,1.4341
2010-04-30,CZK,25.527
2010-04-30,DKK,7.4425
2010-04-30,GBP,0.8703
2010-04-30,HKD,10.3367
2010-04-30,HUF,266.82
2010-04-30,JPY,125.81
2010-04-30,KRW,1475.46
2010-04-30,NOK,7.8445
2010-04-30,NZD,1.8254
2010-04-30,PLN,3.9163
2010-04-30,SEK,9.6217
2010-04-30,SGD,1.8217
2010-04-30,USD,1.3315
2010-04-30,ZAR,9.7628
2010-05-03,AUD,1.4289
2010-05-03,CAD,1.3422
2010-05-03,CHF,1.4328
2010-05-03,CZK,25.57
2010-05-03,DKK,7.4425
2010-05-03,GBP,0.868
2010-05-03,HKD,10.2767
2010-05-03,HUF,268.03
2010-05-03,JPY,124.95
2010-05-03,KRW,1480.71
2010-05-03,NOK,7.8395
2010-05-03,NZD,1.814
2010-05-03,PLN,3.916
2010-05-03,SEK,9.6095
2010-05-03,SGD,1.8166
2010-05-03,USD,1.3238
2010-05-03,ZAR,9.787
2010-05-04,AUD,1.4293
2010-05-04,CAD,1.3329
2010-05-04,CHF,1.4325
2010-05-04,CZK,25.71
2010-05-04,DKK,7.4428
2010-05-04,GBP,0.86325
2010-05-04,HKD,10.1624
2010-05-04,HUF,273.4
2010-05-04,JPY,123.66
2010-05-04,KRW,1459.71
2010-05-04,NOK,7.8235
2010-05-04,NZD,1.8045
2010-05-04,PLN,3.9585
2010-05-04,SEK,9.5896
2010-05-04,SGD,1.8012
2010-05-04,USD,1.3089
2010-05-04,ZAR,9.8402
2010-05-05,AUD,1.425
2010-05-05,CAD,1.328
2010-05-05,CHF,1.4325
2010-05-05,CZK,25.878
2010-05-05,DKK,7.4427
2010-05-05,GBP,0.8551
2010-05-05,HKD,10.0374
2010-05-05,HUF,276.83
2010-05-05,JPY,122.66
2010-05-05,KRW,1453.21
2010-05-05,NOK,7.8165
2010-05-05,NZD,1.8014
2010-05-05,PLN,4.032
2010-05-05,SEK,9.6419
2010-05-05,SGD,1.7904
2010-05-05,USD,1.2924
2010-05-05,ZAR,9.8233
2010-05-06,AUD,1.4075
2010-05-06,CAD,1.3142
2010-05-06,CHF,1.4132
2010-05-06,CZK,25.968
2010-05-06,DKK,7.443
2010-05-06,GBP,0.84295
2010-05-06,HKD,9.8908
2010-05-06,HUF,279.42
2010-05-06,JPY,119.34
2010-05-06,KRW,1452.7
2010-05-06,NOK,7.7855
2010-05-06,NZD,1.7544
2010-05-06,PLN,4.0923
2010-05-06,SEK,9.712
2010-05-06,SGD,1.7715
2010-05-06,USD,1.2727
2010-05-06,ZAR,9.7158
2010-05-07,AUD,1.4345
2010-05-07,CAD,1.3229
2010-05-07,CHF,1.4144
2010-05-07,CZK,25.976
2010-05-07,DKK,7.4435
2010-05-07,GBP,0.86805
2010-05-07,HKD,9.916
2010-05-07,HUF,281.6
2010-05-07,JPY,117.84
2010-05-07,KRW,1472.54
2010-05-07,NOK,7.954
2010-05-07,NZD,1.7867
2010-05-07,PLN,4.1483
2010-05-07,SEK,9.7633
2010-05-07,SGD,1.7777
2010-05-07,USD,1.2746
2010-05-07,ZAR,9.8233
2010-05-10,AUD,1.4311
2010-05-10,CAD,1.3249
2010-05-10,CHF,1.4248
2010-05-10,CZK,25.603
2010-05-10,DKK,7.4419
2010-05-10,GBP,0.86405
2010-05-10,HKD,10.0886
2010-05-10,HUF,273.2
2010-05-10,JPY,120.97
2010-05-10,KRW,1468.17
2010-05-10,NOK,7.8685
2010-05-10,NZD,1.7848
2010-05-10,PLN,4.028
2010-05-10,SEK,9.6861
2010-05-10,SGD,1.7885
2010-05-10,USD,1.2969
2010-05-10,ZAR,9.6821
2010-05-11,AUD,1.42
2010-05-11,CAD,1.3031
2010-05-11,CHF,1.4095
2010-05-11,CZK,25.59
2010-05-11,DKK,7.4425
2010-05-11,GBP,0.8596
2010-05-11,HKD,9.8808
2010-05-11,HUF,276.1
2010-05-11,JPY,117.38
2010-05-11,KRW,1443.55
2010-05-11,NOK,7.841
2010-05-11,NZD,1.7725
2010-05-11,PLN,4.0499
2010-05-11,SEK,9.6563
2010-05-11,SGD,1.7607
2010-05-11,USD,1.2698
2010-05-11,ZAR,9.6145
2010-05-12,AUD,1.4143
2010-05-12,CAD,1.289
2010-05-12,CHF,1.4062
2010-05-12,CZK,25.39
2010-05-12,DKK,7.4418
2010-05-12,GBP,0.8494
2010-05-12,HKD,9.871
2010-05-12,HUF,273.76
2010-05-12,JPY,118.06
2010-05-12,KRW,1450.91
2010-05-12,NOK,7.7865
2010-05-12,NZD,1.7648
2010-05-12,PLN,3.9707
2010-05-12,SEK,9.5781
2010-05-12,SGD,1.7505
2010-05-12,USD,1.2686
2010-05-12,ZAR,9.4748
2010-05-13,AUD,1.4006
2010-05-13,CAD,1.278
2010-05-13,CHF,1.4011
2010-05-13,CZK,25.416
2010-05-13,DKK,7.4388
2010-05-13,GBP,0.853
2010-05-13,HKD,9.795
2010-05-13,HUF,272.45
2010-05-13,JPY,116.99
2010-05-13,KRW,1419.83
2010-05-13,NOK,7.7475
2010-05-13,NZD,1.754
2010-05-13,PLN,3.9538
2010-05-13,SEK,9.5306
2010-05-13,SGD,1.7379
2010-05-13,USD,1.2587
2010-05-13,ZAR,9.4324
2010-05-14,AUD,1.4015
2010-05-14,CAD,1.2832
2010-05-14,CHF,1.402
2010-05-14,CZK,25.465
2010-05-14,DKK,7.4391
2010-05-14,GBP,0.8571
2010-05-14,HKD,9.7224
2010-05-14,HUF,276.13
2010-05-14,JPY,115.55
2010-05-14,KRW,1412.85
2010-05-14,NOK,7.726
2010-05-14,NZD,1.7572
2010-05-14,PLN,3.9858
2010-05-14,SEK,9.5745
2010-05-14,SGD,1.7273
2010-05-14,USD,1.2492
2010-05-14,ZAR,9.4055
2010-05-17,AUD,1.4043
2010-05-17,CAD,1.2792
2010-05-17,CHF,1.4014
2010-05-17,CZK,25.56
2010-05-17,DKK,7.4405
2010-05-17,GBP,0.8554
2010-05-17,HKD,9.6324
2010-05-17,HUF,277.82
2010-05-17,JPY,114.17
2010-05-17,KRW,1424.88
2010-05-17,NOK,7.722
2010-05-17,NZD,1.7619
2010-05-17,PLN,4.0195
2010-05-17,SEK,9.6035
2010-05-17,SGD,1.7162
2010-05-17,USD,1.2349
2010-05-17,ZAR,9.3232
2010-05-18,AUD,1.4178
2010-05-18,CAD,1.276
2010-05-18,CHF,1.4028
2010-05-18,CZK,25.458
2010-05-18,DKK,7.4404
2010-05-18,GBP,0.85895
2010-05-18,HKD,9.6877
2010-05-18,HUF,277.38
2010-05-18,JPY,115.32
2010-05-18,KRW,1424.93
2010-05-18,NOK,7.728
2010-05-18,NZD,1.7707
2010-05-18,PLN,3.999
2010-05-18,SEK,9.5545
2010-05-18,SGD,1.7227
2010-05-18,USD,1.2428
2010-05-18,ZAR,9.3731
2010-05-19,AUD,1.4476
2010-05-19,CAD,1.2837
2010-05-19,CHF,1.4043
2010-05-19,CZK,25.727
2010-05-19,DKK,7.4406
2010-05-19,GBP,0.85805
2010-05-19,HKD,9.5725
2010-05-19,HUF,279.5
2010-05-19,JPY,112.49
2010-05-19,KRW,1429.76
2010-05-19,NOK,7.802
2010-05-19,NZD,1.8111
2010-05-19,PLN,4.083
2010-05-19,SEK,9.6075
2010-05-19,SGD,1.7137
2010-05-19,USD,1.227
2010-05-19,ZAR,9.5695
2010-05-20,AUD,1.492
2010-05-20,CAD,1.312
2010-05-20,CHF,1.4179
2010-05-20,CZK,25.913
2010-05-20,DKK,7.4422
2010-05-20,GBP,0.8644
2010-05-20,HKD,9.6233
2010-05-20,HUF,283
2010-05-20,JPY,111.93
2010-05-20,KRW,1473.34
2010-05-20,NOK,8.045
2010-05-20,NZD,1.8412
2010-05-20,PLN,4.188
2010-05-20,SEK,9.7388
2010-05-20,SGD,1.7389
2010-05-20,USD,1.2334
2010-05-20,ZAR,9.8041
2010-05-21,AUD,1.5135
2010-05-21,CAD,1.3407
2010-05-21,CHF,1.4408
2010-05-21,CZK,25.917
2010-05-21,DKK,7.4426
2010-05-21,GBP,0.87035
2010-05-21,HKD,9.7547
2010-05-21,HUF,281.33
2010-05-21,JPY,112.08
2010-05-21,KRW,1513.79
2010-05-21,NOK,8.143
2010-05-21,NZD,1.8655
2010-05-21,PLN,4.153
2010-05-21,SEK,9.831
2010-05-21,SGD,1.76
2010-05-21,USD,1.2497
2010-05-21,ZAR,9.9204
2010-05-24,AUD,1.4928
2010-05-24,CAD,1.3095
2010-05-24,CHF,1.4339
2010-05-24,CZK,25.664
2010-05-24,DKK,7.4421
2010-05-24,GBP,0.8608
2010-05-24,HKD,9.6421
2010-05-24,HUF,278.34
2010-05-24,JPY,111.63
2010-05-24,KRW,1500.79
2010-05-24,NOK,8.0848
2010-05-24,NZD,1.8429
2010-05-24,PLN,4.115
2010-05-24,SEK,9.796
2010-05-24,SGD,1.7408
2010-05-24,USD,1.236
2010-05-24,ZAR,9.7392
2010-05-25,AUD,1.5047
2010-05-25,CAD,1.3204
2010-05-25,CHF,1.4244
2010-05-25,CZK,25.647
2010-05-25,DKK,7.4404
2010-05-25,GBP,0.85205
2010-05-25,HKD,9.537
2010-05-25,HUF,280.38
2010-05-25,JPY,109.53
2010-05-25,KRW,1529.06
2010-05-25,NOK,8.127
2010-05-25,NZD,1.8474
2010-05-25,PLN,4.1642
2010-05-25,SEK,9.8275
2010-05-25,SGD,1.7345
2010-05-25,USD,1.2223
2010-05-25,ZAR,9.7373
2010-05-26,AUD,1.478
2010-05-26,CAD,1.309
2010-05-26,CHF,1.4206
2010-05-26,CZK,25.55
2010-05-26,DKK,7.4403
2010-05-26,GBP,0.8547
2010-05-26,HKD,9.5982
2010-05-26,HUF,277.44
2010-05-26,JPY,111.35
2010-05-26,KRW,1512
2010-05-26,NOK,7.9775
2010-05-26,NZD,1.8321
2010-05-26,PLN,4.109
2010-05-26,SEK,9.699
2010-05-26,SGD,1.7309
2010-05-26,USD,1.2309
2010-05-26,ZAR,9.5125
2010-05-27,AUD,1.462
2010-05-27,CAD,1.2919
2010-05-27,CHF,1.4164
2010-05-27,CZK,25.629
2010-05-27,DKK,7.4396
2010-05-27,GBP,0.84625
2010-05-27,HKD,9.5437
2010-05-27,HUF,276.86
2010-05-27,JPY,110.79
2010-05-27,KRW,1500.26
2010-05-27,NOK,7.986
2010-05-27,NZD,1.8252
2010-05-27,PLN,4.0848
2010-05-27,SEK,9.666
2010-05-27,SGD,1.7219
2010-05-27,USD,1.2255
2010-05-27,ZAR,9.4074
2010-05-28,AUD,1.4534
2010-05-28,CAD,1.2954
2010-05-28,CHF,1.4258
2010-05-28,CZK,25.78
2010-05-28,DKK,7.4411
2010-05-28,GBP,0.84995
2010-05-28,HKD,9.647
2010-05-28,HUF,273.93
2010-05-28,JPY,113.06
2010-05-28,KRW,1479.69
2010-05-28,NOK,7.9615
2010-05-28,NZD,1.8165
2010-05-28,PLN,4.0615
2010-05-28,SEK,9.658
2010-05-28,SGD,1.7312
2010-05-28,USD,1.2384
2010-05-28,ZAR,9.4046
2010-05-31,AUD,1.4576
2010-05-31,CAD,1.2894
2010-05-31,CHF,1.423
2010-05-31,CZK,25.505
2010-05-31,DKK,7.4395
2010-05-31,GBP,0.84863
2010-05-31,HKD,9.5905
2010-05-31,HUF,275.53
2010-05-31,JPY,112.62
2010-05-31,KRW,1479.42
2010-05-31,NOK,7.939
2010-05-31,NZD,1.812
2010-05-31,PLN,4.0791
2010-05-31,SEK,9.623
2010-05-31,SGD,1.7225
2010-05-31,USD,1.2307
2010-05-31,ZAR,9.4552
2010-06-01,AUD,1.4595
2010-06-01,CAD,1.2766
2010-06-01,CHF,1.4183
2010-06-01,CZK,25.628
2010-06-01,DKK,7.4393
2010-06-01,GBP,0.8347
2010-06-01,HKD,9.472
2010-06-01,HUF,276.62
2010-06-01,JPY,110.65
2010-06-01,KRW,1478.29
2010-06-01,NOK,7.942
2010-06-01,NZD,1.8056
2010-06-01,PLN,4.114
2010-06-01,SEK,9.6163
2010-06-01,SGD,1.7193
2010-06-01,USD,1.2155
2010-06-01,ZAR,9.3929
2010-06-02,AUD,1.4641
2010-06-02,CAD,1.2848
2010-06-02,CHF,1.4148
2010-06-02,CZK,25.779
2010-06-02,DKK,7.4403
2010-06-02,GBP,0.83345
2010-06-02,HKD,9.5217
2010-06-02,HUF,275.88
2010-06-02,JPY,112.36
2010-06-02,KRW,1497.5
2010-06-02,NOK,7.922
2010-06-02,NZD,1.8058
2010-06-02,PLN,4.1008
2010-06-02,SEK,9.5668
2010-06-02,SGD,1.723
2010-06-02,USD,1.2218
2010-06-02,ZAR,9.3686
2010-06-03,AUD,1.4469
2010-06-03,CAD,1.2734
2010-06-03,CHF,1.4149
2010-06-03,CZK,25.75
2010-06-03,DKK,7.4413
2010-06-03,GBP,0.8357
2010-06-03,HKD,9.5586
2010-06-03,HUF,275.2
2010-06-03,JPY,113.74
2010-06-03,KRW,1469.46
2010-06-03,NOK,7.866
2010-06-03,NZD,1.7896
2010-06-03,PLN,4.0705
2010-06-03,SEK,9.521
2010-06-03,SGD,1.7223
2010-06-03,USD,1.2268
2010-06-03,ZAR,9.3434
2010-06-04,AUD,1.4364
2010-06-04,CAD,1.2595
2010-06-04,CHF,1.3951
2010-06-04,CZK,26.055
2010-06-04,DKK,7.4398
2010-06-04,GBP,0.82745
2010-06-04,HKD,9.3984
2010-06-04,HUF,288.8
2010-06-04,JPY,111.73
2010-06-04,KRW,1449.55
2010-06-04,NOK,7.851
2010-06-04,NZD,1.7737
2010-06-04,PLN,4.195
2010-06-04,SEK,9.5495
2010-06-04,SGD,1.6995
2010-06-04,USD,1.206
2010-06-04,ZAR,9.3395
2010-06-07,AUD,1.4607
2010-06-07,CAD,1.2672
2010-06-07,CHF,1.3911
2010-06-07,CZK,25.898
2010-06-07,DKK,7.4377
2010-06-07,GBP,0.8246
2010-06-07,HKD,9.3325
2010-06-07,HUF,285.7
2010-06-07,JPY,109.86
2010-06-07,KRW,1477.54
2010-06-07,NOK,7.937
2010-06-07,NZD,1.7917
2010-06-07,PLN,4.1503
2010-06-07,SEK,9.6449
2010-06-07,SGD,1.6945
2010-06-07,USD,1.1959
2010-06-07,ZAR,9.3031
2010-06-08,AUD,1.4579
2010-06-08,CAD,1.2576
2010-06-08,CHF,1.3793
2010-06-08,CZK,25.92
2010-06-08,DKK,7.4382
2010-06-08,GBP,0.82805
2010-06-08,HKD,9.3202
2010-06-08,HUF,282.2
2010-06-08,JPY,109.32
2010-06-08,KRW,1473.15
2010-06-08,NOK,7.982
2010-06-08,NZD,1.8039
2010-06-08,PLN,4.133
2010-06-08,SEK,9.6597
2010-06-08,SGD,1.6912
2010-06-08,USD,1.1942
2010-06-08,ZAR,9.2825
2010-06-09,AUD,1.4476
2010-06-09,CAD,1.2529
2010-06-09,CHF,1.3762
2010-06-09,CZK,25.892
2010-06-09,DKK,7.4388
2010-06-09,GBP,0.8259
2010-06-09,HKD,9.3681
2010-06-09,HUF,281.8
2010-06-09,JPY,109.99
2010-06-09,KRW,1499.14
2010-06-09,NOK,7.9535
2010-06-09,NZD,1.7951
2010-06-09,PLN,4.1124
2010-06-09,SEK,9.6177
2010-06-09,SGD,1.6967
2010-06-09,USD,1.201
2010-06-09,ZAR,9.2893
2010-06-10,AUD,1.431
2010-06-10,CAD,1.2486
2010-06-10,CHF,1.3788
2010-06-10,CZK,25.965
2010-06-10,DKK,7.439
2010-06-10,GBP,0.8252
2010-06-10,HKD,9.3875
2010-06-10,HUF,282.04
2010-06-10,JPY,109.84
2010-06-10,KRW,1506.33
2010-06-10,NOK,7.865
2010-06-10,NZD,1.7686
2010-06-10,PLN,4.1218
2010-06-10,SEK,9.5775
2010-06-10,SGD,1.6992
2010-06-10,USD,1.2045
2010-06-10,ZAR,9.3345
2010-06-11,AUD,1.4301
2010-06-11,CAD,1.2501
2010-06-11,CHF,1.3893
2010-06-11,CZK,25.695
2010-06-11,DKK,7.4391
2010-06-11,GBP,0.8293
2010-06-11,HKD,9.4514
2010-06-11,HUF,279.6
2010-06-11,JPY,111.13
2010-06-11,KRW,1510.99
2010-06-11,NOK,7.835
2010-06-11,NZD,1.7621
2010-06-11,PLN,4.089
2010-06-11,SEK,9.581
2010-06-11,SGD,1.6999
2010-06-11,USD,1.2127
2010-06-11,ZAR,9.361
2010-06-14,AUD,1.4219
2010-06-14,CAD,1.2583
2010-06-14,CHF,1.391
2010-06-14,CZK,25.681
2010-06-14,DKK,7.4375
2010-06-14,GBP,0.8308
2010-06-14,HKD,9.545
2010-06-14,HUF,279
2010-06-14,JPY,112.43
2010-06-14,KRW,1496.98
2010-06-14,NOK,7.8175
2010-06-14,NZD,1.7588
2010-06-14,PLN,4.077
2010-06-14,SEK,9.567
2010-06-14,SGD,1.7095
2010-06-14,USD,1.2249
2010-06-14,ZAR,9.3566
2010-06-15,AUD,1.4301
2010-06-15,CAD,1.2629
2010-06-15,CHF,1.3998
2010-06-15,CZK,25.663
2010-06-15,DKK,7.4377
2010-06-15,GBP,0.832
2010-06-15,HKD,9.55
2010-06-15,HUF,280.1
2010-06-15,JPY,111.77
2010-06-15,KRW,1505.77
2010-06-15,NOK,7.8515
2010-06-15,NZD,1.7668
2010-06-15,PLN,4.0734
2010-06-15,SEK,9.6215
2010-06-15,SGD,1.711
2010-06-15,USD,1.2258
2010-06-15,ZAR,9.4245
2010-06-16,AUD,1.4261
2010-06-16,CAD,1.2631
2010-06-16,CHF,1.3888
2010-06-16,CZK,25.741
2010-06-16,DKK,7.4382
2010-06-16,GBP,0.83085
2010-06-16,HKD,9.5658
2010-06-16,HUF,281.07
2010-06-16,JPY,112.15
2010-06-16,KRW,1487.22
2010-06-16,NOK,7.878
2010-06-16,NZD,1.7651
2010-06-16,PLN,4.0925
2010-06-16,SEK,9.6014
2010-06-16,SGD,1.7141
2010-06-16,USD,1.2277
2010-06-16,ZAR,9.3836
2010-06-17,AUD,1.4281
2010-06-17,CAD,1.2668
2010-06-17,CHF,1.3778
2010-06-17,CZK,25.731
2010-06-17,DKK,7.4387
2010-06-17,GBP,0.8349
2010-06-17,HKD,9.6299
2010-06-17,HUF,279.21
2010-06-17,JPY,112.89
2010-06-17,KRW,1499.72
2010-06-17,NOK,7.8705
2010-06-17,NZD,1.7627
2010-06-17,PLN,4.0756
2010-06-17,SEK,9.574
2010-06-17,SGD,1.7205
2010-06-17,USD,1.2363
2010-06-17,ZAR,9.3646
2010-06-18,AUD,1.4249
2010-06-18,CAD,1.2723
2010-06-18,CHF,1.3745
2010-06-18,CZK,25.733
2010-06-18,DKK,7.4398
2010-06-18,GBP,0.8357
2010-06-18,HKD,9.6309
2010-06-18,HUF,280.05
2010-06-18,JPY,112.12
2010-06-18,KRW,1490.51
2010-06-18,NOK,7.8615
2010-06-18,NZD,1.7588
2010-06-18,PLN,4.0675
2010-06-18,SEK,9.5599
2010-06-18,SGD,1.717
2010-06-18,USD,1.2372
2010-06-18,ZAR,9.3263
2010-06-21,AUD,1.4032
2010-06-21,CAD,1.2601
2010-06-21,CHF,1.3738
2010-06-21,CZK,25.76
2010-06-21,DKK,7.4402
2010-06-21,GBP,0.8341
2010-06-21,HKD,9.6296
2010-06-21,HUF,278.03
2010-06-21,JPY,113.1
2010-06-21,KRW,1454.28
2010-06-21,NOK,7.8575
2010-06-21,NZD,1.7349
2010-06-21,PLN,4.038
2010-06-21,SEK,9.5178
2010-06-21,SGD,1.7044
2010-06-21,USD,1.2391
2010-06-21,ZAR,9.2406
2010-06-22,AUD,1.4012
2010-06-22,CAD,1.2533
2010-06-22,CHF,1.3622
2010-06-22,CZK,25.788
2010-06-22,DKK,7.4419
2010-06-22,GBP,0.834
2010-06-22,HKD,9.5379
2010-06-22,HUF,280.43
2010-06-22,JPY,111.09
2010-06-22,KRW,1449.75
2010-06-22,NOK,7.933
2010-06-22,NZD,1.7364
2010-06-22,PLN,4.0601
2010-06-22,SEK,9.558
2010-06-22,SGD,1.6945
2010-06-22,USD,1.2258
2010-06-22,ZAR,9.2792
2010-06-23,AUD,1.4062
2010-06-23,CAD,1.268
2010-06-23,CHF,1.3611
2010-06-23,CZK,25.725
2010-06-23,DKK,7.4438
2010-06-23,GBP,0.8229
2010-06-23,HKD,9.5445
2010-06-23,HUF,280.38
2010-06-23,JPY,110.76
2010-06-23,KRW,1457.85
2010-06-23,NOK,7.929
2010-06-23,NZD,1.7276
2010-06-23,PLN,4.0662
2010-06-23,SEK,9.512
2010-06-23,SGD,1.7064
2010-06-23,USD,1.2271
2010-06-23,ZAR,9.2776
2010-06-24,AUD,1.4179
2010-06-24,CAD,1.281
2010-06-24,CHF,1.3555
2010-06-24,CZK,25.773
2010-06-24,DKK,7.4427
2010-06-24,GBP,0.8185
2010-06-24,HKD,9.5388
2010-06-24,HUF,283.78
2010-06-24,JPY,109.59
2010-06-24,KRW,1465
2010-06-24,NOK,7.978
2010-06-24,NZD,1.7425
2010-06-24,PLN,4.1207
2010-06-24,SEK,9.5741
2010-06-24,SGD,1.7086
2010-06-24,USD,1.2262
2010-06-24,ZAR,9.3768
2010-06-25,AUD,1.4219
2010-06-25,CAD,1.2799
2010-06-25,CHF,1.3533
2010-06-25,CZK,25.795
2010-06-25,DKK,7.4434
2010-06-25,GBP,0.8236
2010-06-25,HKD,9.5631
2010-06-25,HUF,285
2010-06-25,JPY,109.99
2010-06-25,KRW,1494.35
2010-06-25,NOK,7.9885
2010-06-25,NZD,1.7422
2010-06-25,PLN,4.1235
2010-06-25,SEK,9.561
2010-06-25,SGD,1.7113
2010-06-25,USD,1.2294
2010-06-25,ZAR,9.3975
2010-06-28,AUD,1.4119
2010-06-28,CAD,1.2757
2010-06-28,CHF,1.3387
2010-06-28,CZK,25.745
2010-06-28,DKK,7.4443
2010-06-28,GBP,0.82
2010-06-28,HKD,9.6031
2010-06-28,HUF,285.02
2010-06-28,JPY,110.25
2010-06-28,KRW,1482.97
2010-06-28,NOK,7.937
2010-06-28,NZD,1.7407
2010-06-28,PLN,4.1322
2010-06-28,SEK,9.5584
2010-06-28,SGD,1.7119
2010-06-28,USD,1.2339
2010-06-28,ZAR,9.3356
2010-06-29,AUD,1.425
2010-06-29,CAD,1.2812
2010-06-29,CHF,1.3258
2010-06-29,CZK,25.753
2010-06-29,DKK,7.4486
2010-06-29,GBP,0.8104
2010-06-29,HKD,9.4958
2010-06-29,HUF,286.76
2010-06-29,JPY,108.31
2010-06-29,KRW,1484.96
2010-06-29,NOK,7.9085
2010-06-29,NZD,1.7579
2010-06-29,PLN,4.1603
2010-06-29,SEK,9.5241
2010-06-29,SGD,1.7075
2010-06-29,USD,1.2198
2010-06-29,ZAR,9.318
2010-06-30,AUD,1.4403
2010-06-30,CAD,1.289
2010-06-30,CHF,1.3283
2010-06-30,CZK,25.691
2010-06-30,DKK,7.4488
2010-06-30,GBP,0.81745
2010-06-30,HKD,9.5549
2010-06-30,HUF,286
2010-06-30,JPY,108.79
2010-06-30,KRW,1499.59
2010-06-30,NOK,7.9725
2010-06-30,NZD,1.7761
2010-06-30,PLN,4.147
2010-06-30,SEK,9.5259
2010-06-30,SGD,1.716
2010-06-30,USD,1.2271
2010-06-30,ZAR,9.3808
2010-07-01,AUD,1.4753
2010-07-01,CAD,1.3124
2010-07-01,CHF,1.3178
2010-07-01,CZK,25.77
2010-07-01,DKK,7.4487
2010-07-01,GBP,0.82215
2010-07-01,HKD,9.6059
2010-07-01,HUF,287.45
2010-07-01,JPY,108.14
2010-07-01,KRW,1514.71
2010-07-01,NOK,8.045
2010-07-01,NZD,1.8062
2010-07-01,PLN,4.177
2010-07-01,SEK,9.6018
2010-07-01,SGD,1.7225
2010-07-01,USD,1.2328
2010-07-01,ZAR,9.5845
2010-07-02,AUD,1.4864
2010-07-02,CAD,1.334
2010-07-02,CHF,1.3376
2010-07-02,CZK,25.753
2010-07-02,DKK,7.4497
2010-07-02,GBP,0.8252
2010-07-02,HKD,9.7794
2010-07-02,HUF,285.7
2010-07-02,JPY,109.88
2010-07-02,KRW,1542.11
2010-07-02,NOK,8.063
2010-07-02,NZD,1.8056
2010-07-02,PLN,4.1545
